#{"t_start": 1611321499.4353979, "env_id": "Reacher-v2"}
r,l,t
-21.023755,50,109.244817
-23.451042,50,109.299649
-26.51007,50,109.353142
-20.19802,50,109.40698
-27.349361,50,109.460956
-20.639689,50,109.515191
-19.890465,50,111.087054
-16.866056,50,111.147354
-23.363987,50,111.200579
-18.259957,50,111.254737
-17.848253,50,111.308132
-18.182419,50,111.361918
-21.476378,50,111.415019
-18.798029,50,111.469106
-22.548473,50,111.522951
-20.155783,50,111.576598
-21.077028,50,111.630115
-15.72543,50,111.683685
-22.571939,50,111.736639
-14.519679,50,111.790756
-25.366482,50,111.844545
-22.664882,50,111.897348
-21.914475,50,111.950912
-24.080429,50,112.003986
-17.774107,50,112.058979
-22.323271,50,112.112389
-19.571189,50,112.165578
-19.941296,50,112.218737
-24.65265,50,112.273126
-18.369413,50,112.326324
-21.745867,50,112.379662
-21.058054,50,112.432819
-24.739197,50,112.486398
-17.56701,50,112.539809
-13.727143,50,112.593158
-21.731847,50,112.646969
-20.668858,50,112.700216
-18.121399,50,112.75378
-22.50968,50,112.807318
-21.850177,50,112.861105
-20.515629,50,112.914198
-23.728139,50,112.967144
-21.24032,50,113.020425
-23.984744,50,113.075867
-21.297663,50,113.129364
-20.230543,50,113.18297
-23.477316,50,113.236147
-19.929607,50,114.813982
-22.190722,50,114.872986
-21.271971,50,114.926443
-14.51999,50,114.980063
-19.329299,50,115.033933
-18.756607,50,115.089001
-24.664256,50,115.142714
-22.190875,50,115.19654
-18.659498,50,115.250752
-17.533382,50,115.304514
-17.66005,50,115.358512
-20.929053,50,115.41167
-16.047661,50,115.465434
-22.53069,50,115.519427
-21.315189,50,115.572993
-24.582014,50,115.627184
-23.633787,50,115.680988
-21.029413,50,115.734918
-25.268202,50,115.788802
-20.442287,50,115.842925
-21.808371,50,115.896997
-19.521267,50,115.95092
-22.952668,50,116.004342
-16.794825,50,116.059547
-19.699001,50,116.113335
-21.159633,50,116.166764
-16.848101,50,116.220434
-20.066796,50,116.274702
-23.269034,50,116.328382
-15.980336,50,116.381996
-25.652293,50,116.435987
-18.149688,50,116.489679
-22.246014,50,116.543666
-21.739827,50,116.597072
-17.484566,50,116.65126
-28.262058,50,116.70458
-18.136635,50,116.758142
-21.636228,50,116.81137
-19.986766,50,116.865657
-18.164665,50,116.919011
-21.199282,50,116.972523
-16.020714,50,118.550573
-18.408011,50,118.610175
-20.315464,50,118.66417
-24.459282,50,118.717818
-12.636016,50,118.771881
-15.851905,50,118.825703
-15.78835,50,118.880106
-18.41234,50,118.933631
-14.688346,50,118.986994
-17.463191,50,119.041199
-16.873884,50,119.096886
-20.800231,50,119.15069
-17.293653,50,119.204634
-18.522069,50,119.258982
-21.22312,50,119.312646
-14.747931,50,119.36638
-23.343551,50,119.420233
-19.094766,50,119.474486
-22.578183,50,119.528052
-17.032178,50,119.582131
-23.068714,50,119.63607
-20.971678,50,119.689888
-23.127307,50,119.74372
-19.588783,50,119.797128
-25.739553,50,119.851335
-17.207322,50,119.905507
-18.463049,50,119.959734
-19.162593,50,120.013291
-21.776777,50,120.069103
-18.653023,50,120.122959
-17.796343,50,120.177112
-18.466988,50,120.230803
-14.383427,50,120.284797
-14.339392,50,120.338671
-15.153776,50,120.392874
-20.356543,50,120.44661
-18.320438,50,120.501112
-16.848619,50,120.555282
-16.340497,50,120.60904
-22.09601,50,120.663167
-18.012045,50,120.716699
-13.183065,50,122.296033
-16.74873,50,122.354868
-19.980644,50,122.408713
-15.633089,50,122.462482
-20.745896,50,122.516589
-18.195618,50,122.570679
-22.149533,50,122.624555
-18.584889,50,122.678261
-17.926787,50,122.731712
-15.485295,50,122.785277
-16.542178,50,122.838977
-24.172028,50,122.89382
-17.139324,50,122.947416
-14.378457,50,123.001324
-19.404322,50,123.055935
-19.108441,50,123.110865
-19.225752,50,123.164345
-19.125628,50,123.217999
-11.509201,50,123.272309
-15.915977,50,123.326259
-22.651968,50,123.38036
-16.412168,50,123.434171
-12.277816,50,123.488102
-15.997282,50,123.541636
-13.129301,50,123.595434
-16.073692,50,123.649471
-18.036481,50,123.702967
-22.802139,50,123.756368
-18.549886,50,123.80979
-22.268494,50,123.863698
-17.173715,50,123.917771
-15.702592,50,123.972282
-19.46243,50,124.026004
-17.223813,50,124.080208
-16.901898,50,124.134846
-19.707264,50,124.188676
-19.540181,50,124.242526
-16.09258,50,124.296696
-18.964238,50,124.35081
-17.387407,50,124.40475
-15.260083,50,124.461363
-11.742707,50,126.042984
-13.250997,50,126.101918
-14.391768,50,126.156178
-17.915941,50,126.210065
-14.684416,50,126.264693
-20.16551,50,126.318713
-16.885397,50,126.37239
-22.444617,50,126.426002
-12.177862,50,126.481467
-15.436319,50,126.535491
-19.221581,50,126.589511
-14.764912,50,126.643322
-13.319463,50,126.697182
-17.980759,50,126.750867
-16.08471,50,126.804618
-19.101039,50,126.858874
-19.330562,50,126.912529
-17.149072,50,126.965903
-17.349579,50,127.019551
-17.609105,50,127.073537
-19.582503,50,127.128683
-15.756871,50,127.182328
-15.887609,50,127.236777
-13.921623,50,127.291079
-17.051888,50,127.344771
-16.875139,50,127.398407
-15.644317,50,127.45278
-15.726328,50,127.507185
-15.20234,50,127.561377
-16.632252,50,127.615549
-15.099521,50,127.669056
-16.905243,50,127.722309
-11.46488,50,127.776169
-13.546858,50,127.829748
-15.002392,50,127.883981
-19.510596,50,127.937525
-16.028899,50,127.991317
-18.03824,50,128.045468
-14.426726,50,128.100157
-11.963556,50,128.154531
-19.043041,50,128.20817
-17.240002,50,129.789099
-12.838585,50,129.847996
-17.922266,50,129.901686
-17.772975,50,129.956264
-14.862987,50,130.009911
-17.21456,50,130.063825
-13.828854,50,130.118684
-13.124921,50,130.172669
-15.402954,50,130.226724
-14.302792,50,130.280872
-21.389284,50,130.334979
-24.445173,50,130.388493
-13.881588,50,130.442672
-20.718176,50,130.497027
-17.605719,50,130.551708
-13.764537,50,130.605048
-12.155025,50,130.659691
-14.21972,50,130.713246
-16.529896,50,130.766805
-14.625546,50,130.820659
-13.776109,50,130.875808
-12.038298,50,130.929561
-12.145594,50,130.984189
-16.397953,50,131.038464
-13.346382,50,131.092804
-15.791095,50,131.147725
-12.448064,50,131.201448
-14.674369,50,131.255859
-13.561371,50,131.310144
-12.432756,50,131.364312
-15.848321,50,131.418252
-22.645932,50,131.47276
-23.150267,50,131.52704
-13.671097,50,131.581092
-11.349136,50,131.635707
-14.776457,50,131.689887
-22.343183,50,131.743867
-19.937311,50,131.798172
-17.712645,50,131.852638
-13.26488,50,131.906988
-11.797341,50,131.961267
-15.951081,50,133.541671
-14.096681,50,133.599321
-12.60262,50,133.653457
-14.190195,50,133.707061
-15.919581,50,133.760471
-19.039676,50,133.813962
-13.040031,50,133.868221
-14.825853,50,133.922141
-16.032964,50,133.975809
-11.846269,50,134.029666
-15.149698,50,134.083816
-12.148487,50,134.138585
-13.272333,50,134.192467
-13.734009,50,134.247122
-21.355624,50,134.301881
-16.788379,50,134.356205
-22.442969,50,134.410303
-14.060465,50,134.464012
-15.752272,50,134.517309
-12.983919,50,134.57099
-20.615587,50,134.624887
-7.912424,50,134.678952
-13.023784,50,134.733188
-12.678668,50,134.786908
-13.354447,50,134.840693
-10.523999,50,134.894955
-14.561373,50,134.948352
-16.090195,50,135.001916
-15.876559,50,135.055809
-16.322671,50,135.109788
-21.333837,50,135.164887
-15.08266,50,135.218754
-15.237571,50,135.272792
-17.375736,50,135.326712
-12.587701,50,135.38023
-22.218435,50,135.433985
-12.534123,50,135.487865
-13.050744,50,135.542086
-18.255567,50,135.595947
-11.12241,50,135.650559
-11.530211,50,135.704539
-16.502915,50,137.283454
-20.371598,50,137.340612
-14.38092,50,137.394356
-14.015789,50,137.449115
-13.944907,50,137.504427
-16.317722,50,137.558423
-16.216235,50,137.612619
-10.383363,50,137.66672
-10.511574,50,137.720739
-15.037542,50,137.775639
-14.213443,50,137.829381
-18.155629,50,137.883794
-17.665159,50,137.938496
-14.416506,50,137.992379
-13.77425,50,138.046504
-14.947153,50,138.10053
-19.328847,50,138.155514
-11.677561,50,138.209946
-15.388954,50,138.264646
-14.061234,50,138.318647
-9.754373,50,138.372563
-9.495808,50,138.42644
-10.211847,50,138.481211
-18.398153,50,138.535151
-21.384256,50,138.589393
-11.254137,50,138.643865
-12.041145,50,138.697932
-14.96451,50,138.751882
-12.787912,50,138.805547
-14.627232,50,138.859736
-11.798326,50,138.913557
-18.458112,50,138.96735
-12.02168,50,139.020959
-13.497068,50,139.075364
-10.90418,50,139.129138
-9.67777,50,139.184469
-11.660655,50,139.238813
-15.696386,50,139.292567
-12.270087,50,139.346493
-19.123534,50,139.400785
-14.939185,50,139.454841
-7.783058,50,141.029136
-15.130347,50,141.087725
-11.249829,50,141.141363
-18.861818,50,141.196764
-13.171893,50,141.251109
-15.454165,50,141.304956
-15.056285,50,141.358379
-12.162436,50,141.412339
-14.550467,50,141.466213
-12.18264,50,141.520795
-11.816131,50,141.574926
-8.71405,50,141.62855
-16.592123,50,141.682475
-13.223618,50,141.73596
-9.498187,50,141.789323
-16.808309,50,141.8438
-12.839846,50,141.897363
-13.787892,50,141.950737
-10.864043,50,142.004577
-11.435163,50,142.058861
-16.530544,50,142.112906
-13.088498,50,142.166868
-16.718639,50,142.220388
-10.085635,50,142.274621
-14.703824,50,142.328327
-18.132651,50,142.382415
-15.981595,50,142.436144
-11.42435,50,142.490071
-15.60425,50,142.543756
-12.515339,50,142.597596
-19.710067,50,142.652328
-9.544525,50,142.705753
-11.864253,50,142.759494
-15.135958,50,142.813037
-16.626422,50,142.86732
-9.668157,50,142.921258
-16.50401,50,142.974931
-16.686804,50,143.029116
-13.075478,50,143.083726
-12.706713,50,143.13772
-15.974025,50,143.192575
-17.509004,50,144.772053
-12.694942,50,144.828785
-11.806826,50,144.883176
-12.713608,50,144.936932
-14.275025,50,144.990976
-10.729291,50,145.044646
-10.941177,50,145.098449
-12.203389,50,145.152221
-19.052985,50,145.207036
-10.418498,50,145.260967
-11.846929,50,145.314911
-18.403308,50,145.368579
-13.507633,50,145.422786
-15.05544,50,145.477132
-9.609879,50,145.531697
-11.275799,50,145.585485
-15.526142,50,145.640186
-9.670955,50,145.694409
-16.76026,50,145.748513
-13.508755,50,145.802369
-16.201328,50,145.856415
-12.006365,50,145.910697
-17.732326,50,145.964552
-14.524509,50,146.018391
-10.497078,50,146.072398
-14.901653,50,146.126558
-11.207898,50,146.180526
-16.50127,50,146.235633
-14.767927,50,146.28988
-13.424116,50,146.343813
-10.230699,50,146.397303
-14.292722,50,146.45138
-10.85112,50,146.504826
-14.163797,50,146.559739
-14.04963,50,146.61352
-10.874578,50,146.667481
-11.404673,50,146.721766
-10.527563,50,146.77643
-10.854025,50,146.830327
-11.888708,50,146.884763
-17.361558,50,146.938721
-11.22007,50,148.521789
-11.716885,50,148.579399
-11.832769,50,148.633681
-11.174309,50,148.688203
-18.46405,50,148.741928
-9.565425,50,148.796129
-13.012221,50,148.84996
-16.5254,50,148.904067
-8.716953,50,148.957611
-8.453013,50,149.011294
-11.164045,50,149.065705
-9.27996,50,149.119966
-10.214624,50,149.173228
-9.689403,50,149.22811
-10.188603,50,149.28207
-16.453373,50,149.336203
-10.37272,50,149.38985
-10.830426,50,149.444279
-15.953692,50,149.498287
-11.411376,50,149.552281
-10.848244,50,149.605891
-12.750644,50,149.660152
-9.541859,50,149.713929
-11.747238,50,149.7675
-9.70543,50,149.821531
-14.337194,50,149.876161
-9.531665,50,149.929605
-11.736781,50,149.983615
-11.730429,50,150.0371
-17.381841,50,150.091623
-8.84611,50,150.145646
-17.340932,50,150.20058
-14.880725,50,150.255216
-10.169733,50,150.309363
-12.38097,50,150.363217
-11.993027,50,150.417047
-18.988553,50,150.471534
-18.610503,50,150.525982
-14.215729,50,150.580049
-17.412601,50,150.638439
-9.250288,50,150.693911
-16.914245,50,152.269592
-14.413041,50,152.326265
-9.849617,50,152.379809
-13.473504,50,152.434194
-11.073743,50,152.488218
-9.748767,50,152.543373
-10.8325,50,152.597384
-14.989567,50,152.652048
-10.567798,50,152.705635
-13.308912,50,152.759661
-13.635566,50,152.813456
-13.752599,50,152.867336
-11.213381,50,152.920898
-12.275447,50,152.974363
-8.80859,50,153.028023
-7.422229,50,153.081985
-8.118405,50,153.136091
-15.575894,50,153.189925
-13.759877,50,153.245769
-11.771087,50,153.300075
-15.931233,50,153.354471
-9.81623,50,153.407742
-11.922186,50,153.462129
-14.2886,50,153.516179
-10.79008,50,153.56988
-13.356512,50,153.624215
-12.277926,50,153.67815
-10.543029,50,153.731655
-13.28759,50,153.785172
-12.822903,50,153.839376
-15.048182,50,153.893111
-11.045161,50,153.946485
-9.460589,50,154.000593
-12.328896,50,154.05474
-10.424356,50,154.108213
-10.681177,50,154.162358
-13.728006,50,154.216824
-17.021128,50,154.271937
-12.36233,50,154.32584
-8.868034,50,154.379902
-10.989257,50,154.433859
-12.014433,50,156.009488
-9.923956,50,156.065283
-16.916914,50,156.119419
-8.767973,50,156.173447
-12.35397,50,156.228219
-8.781406,50,156.282515
-15.918463,50,156.336809
-11.274821,50,156.390784
-11.167255,50,156.444876
-20.571841,50,156.499822
-17.434754,50,156.55414
-14.056493,50,156.607943
-12.139989,50,156.662786
-9.892311,50,156.716878
-12.391838,50,156.770459
-11.384384,50,156.824424
-13.177755,50,156.878648
-9.566243,50,156.932703
-13.040417,50,156.986478
-10.891761,50,157.040467
-13.516641,50,157.094715
-16.018995,50,157.148537
-9.921528,50,157.202752
-8.722372,50,157.257862
-8.709413,50,157.31202
-13.873489,50,157.366218
-12.591924,50,157.420192
-14.878665,50,157.474492
-10.154826,50,157.52838
-7.339938,50,157.581885
-12.131914,50,157.635963
-11.95565,50,157.689387
-12.828646,50,157.74309
-7.694314,50,157.796541
-14.855632,50,157.850515
-15.954709,50,157.904201
-15.6754,50,157.957463
-17.502334,50,158.010989
-7.874261,50,158.064993
-14.718177,50,158.119535
-10.952448,50,158.173043
-9.010377,50,159.752485
-12.0309,50,159.807742
-7.120166,50,159.861781
-13.768474,50,159.915352
-12.368873,50,159.969399
-12.209101,50,160.022789
-8.922867,50,160.077278
-8.871653,50,160.131101
-10.061308,50,160.184819
-9.654065,50,160.238632
-18.652472,50,160.293843
-13.885326,50,160.347432
-10.053002,50,160.40159
-13.664479,50,160.455914
-17.489449,50,160.50999
-10.5934,50,160.563741
-14.576339,50,160.618796
-9.720875,50,160.673067
-10.80355,50,160.727037
-8.60115,50,160.780731
-16.861519,50,160.834306
-10.143803,50,160.888533
-9.513304,50,160.9418
-11.957624,50,160.9955
-8.835251,50,161.049665
-12.539474,50,161.103777
-14.342523,50,161.15766
-11.101122,50,161.211684
-6.87223,50,161.266504
-10.951515,50,161.320058
-15.853345,50,161.373171
-11.368832,50,161.42721
-15.901253,50,161.481421
-10.798671,50,161.535861
-17.556721,50,161.589867
-5.79686,50,161.643732
-12.340953,50,161.697289
-17.834544,50,161.751051
-10.188592,50,161.805172
-8.128759,50,161.859387
-10.82305,50,161.913483
-9.809005,50,163.556885
-11.015523,50,163.723732
-17.050812,50,163.891523
-7.120106,50,164.056088
-10.364718,50,164.222298
-15.527744,50,164.388133
-17.535677,50,164.550339
-14.487396,50,164.717381
-9.773469,50,164.884
-8.28578,50,165.046626
-7.388577,50,165.209506
-15.609904,50,165.373641
-10.109,50,165.541957
-8.430666,50,165.7093
-11.999628,50,165.873388
-15.740316,50,166.03755
-10.44837,50,166.201437
-8.878987,50,166.362911
-7.712115,50,166.525524
-14.661589,50,166.690284
-11.599764,50,166.852985
-9.859011,50,167.017403
-12.804527,50,167.179167
-12.385787,50,167.341082
-8.08514,50,167.505368
-13.865073,50,167.669257
-8.80631,50,167.829291
-16.743218,50,167.988602
-10.306463,50,168.150621
-10.502091,50,168.316106
-10.234964,50,168.479417
-9.58207,50,168.646011
-9.343711,50,168.808056
-9.323401,50,168.96998
-10.16796,50,169.13212
-10.333606,50,169.295803
-11.079111,50,169.460333
-13.638877,50,169.622872
-10.806998,50,169.786669
-11.081246,50,169.948932
-9.402549,50,170.111599
-12.843248,50,171.733485
-13.911304,50,171.788272
-7.964546,50,171.842311
-7.077164,50,171.89635
-15.648564,50,171.950552
-6.955673,50,172.004234
-18.193667,50,172.058301
-9.906883,50,172.112014
-8.511263,50,172.166235
-14.493225,50,172.220015
-14.914796,50,172.27459
-10.892856,50,172.330092
-5.46778,50,172.384103
-12.980436,50,172.438125
-6.927368,50,172.492087
-12.768977,50,172.545653
-10.202315,50,172.599724
-9.741737,50,172.654103
-10.629749,50,172.708375
-11.892527,50,172.762501
-8.259722,50,172.816498
-7.114394,50,172.870844
-13.773368,50,172.924381
-10.312259,50,172.978221
-11.503681,50,173.031939
-6.974283,50,173.085933
-15.45541,50,173.139961
-11.332699,50,173.19364
-9.5357,50,173.247726
-13.577947,50,173.302457
-8.105242,50,173.358317
-11.486542,50,173.412078
-15.141035,50,173.466923
-10.926402,50,173.520764
-13.936914,50,173.574908
-9.60702,50,173.629243
-7.412474,50,173.683236
-8.061737,50,173.736931
-11.93396,50,173.790562
-12.243687,50,173.845179
-8.618546,50,173.899037
-8.333267,50,175.483883
-16.81815,50,175.538912
-10.688729,50,175.592654
-14.270254,50,175.647709
-9.19595,50,175.701801
-10.826476,50,175.755933
-13.472911,50,175.809797
-16.076926,50,175.864428
-12.891994,50,175.917898
-8.960336,50,175.97145
-12.699804,50,176.026447
-9.668246,50,176.080141
-7.814408,50,176.134415
-17.523841,50,176.188502
-11.825598,50,176.242751
-7.847122,50,176.296861
-8.282964,50,176.352107
-7.54078,50,176.405767
-14.588414,50,176.460269
-16.232483,50,176.514441
-10.507545,50,176.568783
-11.161671,50,176.623087
-10.991847,50,176.67742
-14.307562,50,176.731195
-10.966985,50,176.784818
-13.486217,50,176.838699
-7.81425,50,176.892676
-14.206231,50,176.94659
-8.660481,50,177.000172
-10.487585,50,177.054072
-8.607657,50,177.108159
-9.866225,50,177.161612
-11.889322,50,177.2158
-12.37763,50,177.270165
-12.350223,50,177.324083
-16.132949,50,177.378851
-10.926358,50,177.43305
-15.970226,50,177.487603
-11.756321,50,177.541505
-11.965481,50,177.595153
-11.502446,50,177.64911
-9.646112,50,179.230204
-10.090956,50,179.284743
-9.241464,50,179.339697
-9.466583,50,179.394839
-11.051855,50,179.449008
-15.571559,50,179.503423
-9.80838,50,179.557968
-8.380826,50,179.612766
-12.805008,50,179.667246
-8.279573,50,179.721514
-10.68598,50,179.775965
-10.324216,50,179.83017
-8.664421,50,179.88491
-9.57567,50,179.939653
-8.867308,50,179.993784
-11.776728,50,180.048719
-9.897043,50,180.103605
-8.900344,50,180.157696
-15.752137,50,180.213534
-9.17892,50,180.268112
-11.030742,50,180.322481
-9.59426,50,180.378462
